COUNTRY;YEAR;codenv;codgen;loc;SEASON;rep;check;PL_EMERG_COUNT;PL_EMERG_PCT;FLW_DAYS;FLW_CL;PUB_CL;NDM;LOD;PODDING_MAT;Pod_Shattering;PH_R8;W100G;GY;R6_BB_Sev;R6_BP_Sev;R6_BS_Sev;R6_BTS_Sev;R6_CLB_Sev;R6_DM_Sev;R6_MLS_Sev;R6_FELS_Sev;R6_RLB_Sev;R6_RUST_Sev;R6_RUST_RRT;R6_Others_Sev;PROT;OIL;SOWING;HARVEST;LAT;LON;ELEV;RAINFED;SOURCE;COMPANY;index;gen;env
Malawi;2021;E0201;G241;L0106;1;3;0;0;0;84;NA;NA;150;3;0;1;64.4;12;1351.86;1;2;0;0;1;0;0;1;1;1;0;0;39.88;19.92;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;International Institute of Tropical Agriculture IITA;Public;5246;G121;E026
Malawi;2021;E0201;G077;L0106;1;3;0;0;0;82;NA;NA;147;1;0;1;87.2;20;4047.6;1;1;0;0;1;0;0;2;1;1;0;0;41.29;23.35;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;CORTEVAPannar;Private;5247;G040;E026
Malawi;2021;E0201;G075;L0106;1;3;0;0;0;84;NA;NA;136;3;0;1;59.6;9;3447.96;1;1;0;0;1;0;0;1;1;1;0;0;45.4;19.38;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;CSIRO Agriculture and Food;Public;5248;G038;E026
Malawi;2021;E0201;G057;L0106;1;3;0;0;0;91;NA;NA;150;1;0;1;74.2;11;1060.32;1;1;0;0;1;0;0;2;2;1;0;0;38.27;22.15;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;Klein Karoo Seed Marketing Zimbabwe K2 Seed;Private;5250;G023;E026
Malawi;2021;E0201;G137;L0106;1;3;0;0;0;88;NA;NA;143;2;0;1;74.8;16;3212.66;1;1;0;0;1;0;0;1;1;1;0;0;42.21;20.6;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5251;G076;E026
Malawi;2021;E0201;G111;L0106;1;3;0;0;0;88;NA;NA;146;3;0;1;79;10;2580.93;1;1;0;0;1;0;0;1;1;1;0;0;40.89;21.09;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5252;G061;E026
Malawi;2021;E0201;G144;L0106;1;3;0;0;0;84;NA;NA;150;1;0;1;80.6;15;3766.26;1;1;0;0;1;0;0;2;1;1;0;0;40.78;21.75;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5253;G081;E026
Malawi;2021;E0201;G146;L0106;1;3;0;0;0;82;NA;NA;150;1;0;1;99.4;12;2761.38;1;1;0;0;1;0;0;2;1;1;0;0;39.8;21.11;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5254;G083;E026
Malawi;2021;E0201;G142;L0106;1;3;0;0;0;88;NA;NA;143;1;0;1;84.2;13;2191.38;1;1;0;0;1;0;0;2;1;1;0;0;40.04;20.68;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5255;G079;E026
Malawi;2021;E0201;G133;L0106;1;3;0;0;0;98;NA;NA;150;1;0;1;102;13;334.43;1;1;0;0;2;0;0;2;1;1;0;0;43.73;20.19;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5256;G074;E026
Malawi;2021;E0201;G065;L0106;1;3;1;0;0;82;NA;NA;146;1;0;1;79.2;14;3506.21;1;1;0;0;1;0;0;1;1;1;0;0;41.39;20.32;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;Department of Agricultural Research Services DARS;Public;5257;G031;E026
Malawi;2021;E0201;G076;L0106;1;3;0;0;0;88;NA;NA;146;1;0;1;65.2;17;3697.87;1;2;0;0;1;0;0;2;1;1;0;0;39.18;22.89;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;Klein Karoo Seed Marketing Zimbabwe K2 Seed;Private;5259;G039;E026
Malawi;2021;E0201;G107;L0106;1;3;0;0;0;84;NA;NA;146;1;0;2;95.2;11;2633.43;1;1;0;0;1;0;0;2;1;1;0;0;42.87;20.75;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5260;G057;E026
Malawi;2021;E0201;G215;L0106;1;3;0;0;0;88;NA;NA;146;2;0;1;79.4;13;2408.83;1;1;0;0;1;0;0;1;1;1;0;0;42.68;20.22;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;International Institute of Tropical Agriculture IITA;Public;5261;G114;E026
Malawi;2021;E0201;G141;L0106;1;3;0;0;0;88;NA;NA;146;1;0;1;83.4;18;3970.14;1;2;0;0;1;0;0;1;1;1;0;0;39.91;22.35;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5264;G078;E026
Malawi;2021;E0201;G204;L0106;1;3;0;0;0;71;NA;NA;136;2;0;1;75;19;2536.53;1;1;0;0;1;0;0;1;1;1;0;0;40.44;21.58;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;International Institute of Tropical Agriculture IITA;Public;5266;G107;E026
Malawi;2021;E0201;G092;L0106;1;3;0;0;0;88;NA;NA;150;2;0;1;69.4;13;1543.79;1;1;0;0;1;0;0;2;2;1;0;0;40.67;21.19;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5267;G046;E026
Malawi;2021;E0201;G188;L0106;1;3;1;0;0;63;NA;NA;129;3;0;1;78.2;14;4003.78;1;1;0;0;1;0;0;1;1;1;0;0;43.41;19.72;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;International Institute of Tropical Agriculture IITA;Public;5268;G098;E026
Malawi;2021;E0201;G145;L0106;1;3;0;0;0;91;NA;NA;150;1;0;1;102.8;11;1785.83;1;1;0;0;1;0;0;2;1;1;0;0;40.44;20.57;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5269;G082;E026
Malawi;2021;E0201;G018;L0106;1;3;0;0;0;82;NA;NA;143;1;0;1;73.6;12;2127.8;1;1;0;0;1;0;0;3;2;1;0;0;44.64;21.57;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;Ethiopian Institute of Agricultural Research EIAR;Public;5270;G006;E026
Malawi;2021;E0201;G058;L0106;1;3;0;0;0;107;NA;NA;163;1;0;1;76.2;14;1143.42;1;1;0;0;1;0;0;2;1;1;0;0;39.56;19.58;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;CSIRO Agriculture and Food;Public;5271;G024;E026
Malawi;2021;E0201;G131;L0106;1;3;0;0;0;84;NA;NA;143;1;0;1;56.2;14;515.86;1;1;0;0;1;0;0;1;1;1;0;0;34.92;20.9;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;Klein Karoo Seed Marketing Zimbabwe K2 Seed;Private;5272;G072;E026
Malawi;2021;E0201;G121;L0106;1;3;0;0;0;84;NA;NA;150;1;0;1;72.6;13;1502.75;1;1;0;0;1;0;0;2;1;1;0;0;44.65;19.48;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;CSIRO Agriculture and Food;Public;5273;G068;E026
Malawi;2021;E0201;G101;L0106;1;3;0;0;0;88;NA;NA;146;1;0;1;77.6;11;2299.03;1;1;0;0;1;0;0;2;1;1;0;0;41.45;20.19;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;SeedCo;Private;5274;G053;E026
Malawi;2021;E0201;G017;L0106;1;3;0;0;0;81;NA;NA;146;2;0;1;99.4;20;3927.52;1;1;0;0;1;0;0;1;1;1;0;0;41.38;21.2;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;Crop Breeding Institute CBI;Public;5275;G005;E026
Malawi;2021;E0201;G068;L0106;1;3;0;0;0;82;NA;NA;146;1;0;1;83.6;15;3405.58;1;1;0;0;1;0;0;1;1;1;0;0;41.14;21.52;18/06/2021;28/12/2021;-12.936;33.458;1006;Rainfed;Crop Breeding Institute CBI;Public;5276;G032;E026
Malawi;2021;E0214;G095;L0105;2;1;0;0;0;53;Purple;NA;0;0;0;0;41.2;25;1637.19;1;2;0;0;0;0;0;1;1;1;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5277;G049;E027
Malawi;2021;E0214;G091;L0105;2;1;0;0;0;54;Purple;NA;0;0;0;0;70;27;3556.39;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5279;G045;E027
Malawi;2021;E0214;G341;L0105;2;1;0;0;0;45;Purple;NA;102;0;0;0;43.8;21;3110.83;1;2;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5280;G152;E027
Malawi;2021;E0214;G253;L0105;2;1;0;0;0;61;Purple;NA;102;0;0;0;59.2;18;2990.47;1;1;0;0;0;0;0;1;1;1;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5281;G126;E027
Malawi;2021;E0214;G143;L0105;2;1;1;0;0;45;White;NA;0;0;0;0;50;23;1761.82;1;2;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5282;G080;E027
Malawi;2021;E0214;G146;L0105;2;1;0;0;0;45;Purple;NA;105;0;0;0;77;21;3907.62;1;2;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5283;G083;E027
Malawi;2021;E0214;G113;L0105;2;1;0;0;0;57;Purple;NA;0;0;0;0;62;18;2668.07;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5284;G063;E027
Malawi;2021;E0214;G057;L0105;2;1;0;0;0;45;Purple;NA;108;0;0;0;55.4;16;2316.73;1;1;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Klein Karoo Seed Marketing Zimbabwe K2 Seed;Private;5285;G023;E027
Malawi;2021;E0214;G002;L0105;2;1;0;0;0;42;White;NA;91;0;0;0;18;14;1818.17;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;CSIRO Agriculture and Food;Public;5286;G001;E027
Malawi;2021;E0214;G092;L0105;2;1;0;0;0;67;Purple;NA;0;0;0;0;81.8;14;2062.86;1;2;0;0;0;0;0;1;1;5;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5287;G046;E027
Malawi;2021;E0214;G073;L0105;2;1;0;0;0;50;Purple;NA;104;0;0;0;51.8;16;3151.23;1;2;0;0;0;0;0;1;1;5;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;CSIRO Agriculture and Food;Public;5288;G036;E027
Malawi;2021;E0214;G105;L0105;2;1;0;0;0;43;White;NA;104;0;0;0;55.4;21;3950.37;1;2;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5290;G056;E027
Malawi;2021;E0214;G072;L0105;2;1;0;0;0;53;Purple;NA;108;0;0;0;51;20;2922.81;1;1;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Klein Karoo Seed Marketing Zimbabwe K2 Seed;Private;5291;G035;E027
Malawi;2021;E0214;G320;L0105;2;1;0;0;0;53;Purple;NA;0;0;0;0;80.4;24;3721.32;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5292;G147;E027
Malawi;2021;E0214;G160;L0105;2;1;0;0;0;50;White;NA;102;0;0;0;27.4;22;319.37;1;2;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;CSIRO Agriculture and Food;Public;5293;G094;E027
Malawi;2021;E0214;G098;L0105;2;1;0;0;0;45;Purple;NA;0;0;0;0;38.2;20;3197.9;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5294;G052;E027
Malawi;2021;E0214;G068;L0105;2;1;0;0;0;45;White;NA;108;0;0;0;55.6;16;3312.46;1;1;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Crop Breeding Institute CBI;Public;5295;G032;E027
Malawi;2021;E0214;G033;L0105;2;1;1;0;0;45;Purple;NA;102;0;0;0;66;16;2011.62;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5299;G014;E027
Malawi;2021;E0214;G310;L0105;2;1;0;0;0;54;Purple;NA;0;0;0;0;73.2;17;3429.37;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5300;G140;E027
Malawi;2021;E0214;G006;L0105;2;1;0;0;0;45;Purple;NA;102;0;0;0;38.8;27;3344.29;1;2;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Agricultural Research Council ARC;Public;5303;G003;E027
Malawi;2021;E0214;G103;L0105;2;1;0;0;0;57;Purple;NA;0;0;0;0;33.2;20;510.84;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5304;G055;E027
Malawi;2021;E0214;G109;L0105;2;1;0;0;0;52;Purple;NA;0;0;0;0;46.2;23;3220.15;1;2;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5305;G059;E027
Malawi;2021;E0214;G116;L0105;2;1;0;0;0;45;White;NA;0;0;0;0;60;24;3604.39;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5307;G064;E027
Malawi;2021;E0214;G107;L0105;2;1;0;0;0;51;Purple;NA;0;0;0;0;50;16;2815.29;1;1;0;0;0;0;0;1;1;1;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5308;G057;E027
Malawi;2021;E0214;G359;L0105;2;1;0;0;0;45;White;NA;104;0;0;0;43;21;2959.76;1;2;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5309;G154;E027
Malawi;2021;E0214;G312;L0105;2;1;0;0;0;45;Purple;NA;104;0;0;0;45.2;18;2750.37;2;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5310;G142;E027
Malawi;2021;E0214;G241;L0105;2;1;0;0;0;55;Purple;NA;0;0;0;0;64;15;2219.16;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5312;G121;E027
Malawi;2021;E0214;G204;L0105;2;1;0;0;0;58;Purple;NA;105;0;0;0;61.2;18;3066.93;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5313;G107;E027
Malawi;2021;E0214;G068;L0105;2;2;0;0;0;46;White;NA;108;0;0;0;47.8;18;2830.74;1;2;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Crop Breeding Institute CBI;Public;5320;G032;E027
Malawi;2021;E0214;G095;L0105;2;2;0;0;0;52;Purple;NA;108;0;0;0;46;23;2208.72;1;2;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5321;G049;E027
Malawi;2021;E0214;G310;L0105;2;2;0;0;0;50;Purple;NA;0;0;0;0;69.6;18;3300.18;1;1;0;0;0;0;0;2;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5322;G140;E027
Malawi;2021;E0214;G107;L0105;2;2;0;0;0;49;Purple;NA;108;0;0;0;35.6;17;1956.03;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5323;G057;E027
Malawi;2021;E0214;G006;L0105;2;2;0;0;0;45;Purple;NA;104;0;0;0;32.2;24;2237.77;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Agricultural Research Council ARC;Public;5324;G003;E027
Malawi;2021;E0214;G233;L0105;2;2;1;0;0;45;White;NA;0;0;0;0;66.6;17;3422.06;1;1;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5325;G117;E027
Malawi;2021;E0214;G244;L0105;2;2;0;0;0;43;Purple;NA;102;0;0;0;59;20;2939.59;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5326;G123;E027
Malawi;2021;E0214;G143;L0105;2;2;1;0;0;46;White;NA;0;0;0;0;61.6;20;1626.63;1;1;0;0;0;0;0;1;1;1;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5327;G080;E027
Malawi;2021;E0214;G033;L0105;2;2;1;0;0;46;Purple;NA;94;0;0;0;53.4;17;2010.87;1;1;0;0;0;0;0;1;1;1;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5330;G014;E027
Malawi;2021;E0214;G072;L0105;2;2;0;0;0;50;Purple;NA;108;0;0;0;49.6;21;2472.88;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Klein Karoo Seed Marketing Zimbabwe K2 Seed;Private;5332;G035;E027
Malawi;2021;E0214;G105;L0105;2;2;0;0;0;43;White;NA;105;0;0;0;45.4;22;2956.83;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5333;G056;E027
Malawi;2021;E0214;G056;L0105;2;2;0;0;0;47;Purple;NA;102;0;0;0;49.2;22;3875.08;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;ZamSeed;Private;5334;G022;E027
Malawi;2021;E0214;G073;L0105;2;2;0;0;0;49;White;NA;108;0;0;0;66;20;3855.3;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;CSIRO Agriculture and Food;Public;5337;G036;E027
Malawi;2021;E0214;G109;L0105;2;2;0;0;0;49;Purple;NA;108;0;0;0;44.2;21;2673.23;1;1;0;0;0;0;0;1;2;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5338;G059;E027
Malawi;2021;E0214;G253;L0105;2;2;0;0;0;58;Purple;NA;100;0;0;0;56.2;16;3295.39;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5342;G126;E027
Malawi;2021;E0214;G098;L0105;2;2;0;0;0;49;Purple;NA;104;0;0;0;36.6;18;2237.78;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5343;G052;E027
Malawi;2021;E0214;G092;L0105;2;2;0;0;0;67;Purple;NA;0;0;0;0;83.4;15;1676.46;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5344;G046;E027
Malawi;2021;E0214;G312;L0105;2;2;0;0;0;49;Purple;NA;108;0;0;0;44.4;70;2391.6;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5345;G142;E027
Malawi;2021;E0214;G002;L0105;2;2;0;0;0;40;White;NA;91;0;0;0;25.2;17;3620.9;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;CSIRO Agriculture and Food;Public;5348;G001;E027
Malawi;2021;E0214;G241;L0105;2;2;0;0;0;50;Purple;NA;105;0;0;0;52;19;1806.42;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5349;G121;E027
Malawi;2021;E0214;G091;L0105;2;2;0;0;0;50;Purple;NA;0;0;0;0;71.8;22;1985.17;1;1;0;0;0;0;0;1;1;1;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5350;G045;E027
Malawi;2021;E0214;G057;L0105;2;2;0;0;0;20;Purple;NA;0;0;0;0;58.6;19;2976.79;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Klein Karoo Seed Marketing Zimbabwe K2 Seed;Private;5351;G023;E027
Malawi;2021;E0214;G111;L0105;2;2;0;0;0;55;White;NA;0;0;0;0;60.2;19;3871.64;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5353;G061;E027
Malawi;2021;E0214;G103;L0105;2;2;0;0;0;55;Purple;NA;0;0;0;0;40.2;22;901.12;1;1;0;0;0;0;0;1;1;1;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5354;G055;E027
Malawi;2021;E0214;G160;L0105;2;2;0;0;0;49;White;NA;102;0;0;0;33.8;22;1222.14;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;CSIRO Agriculture and Food;Public;5355;G094;E027
Malawi;2021;E0214;G095;L0105;2;3;0;0;0;54;Purple;NA;0;0;0;0;52.8;23;2653.16;1;2;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5357;G049;E027
Malawi;2021;E0214;G312;L0105;2;3;0;0;0;50;Purple;NA;108;0;0;0;55;18;3896.61;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5361;G142;E027
Malawi;2021;E0214;G109;L0105;2;3;0;0;0;53;Purple;NA;0;0;0;0;42.8;18;3726.2;1;2;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5362;G059;E027
Malawi;2021;E0214;G033;L0105;2;3;1;0;0;49;Purple;NA;100;0;0;0;59;17;2440.39;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5364;G014;E027
Malawi;2021;E0214;G241;L0105;2;3;0;0;0;52;Purple;NA;105;0;0;0;42;18;2856.53;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5366;G121;E027
Malawi;2021;E0214;G068;L0105;2;3;0;0;0;42;White;NA;102;0;0;0;38.8;18;3523.3;1;2;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Crop Breeding Institute CBI;Public;5368;G032;E027
Malawi;2021;E0214;G320;L0105;2;3;0;0;0;49;Purple;NA;0;0;0;0;79;15;3082.82;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5375;G147;E027
Malawi;2021;E0214;G143;L0105;2;3;1;0;0;49;White;NA;0;0;0;0;61.2;22;2890.99;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5377;G080;E027
Malawi;2021;E0214;G091;L0105;2;3;0;0;0;55;Purple;NA;0;0;0;0;70.8;22;3047.03;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5378;G045;E027
Malawi;2021;E0214;G255;L0105;2;3;0;0;0;49;Purple;NA;102;0;0;0;59.2;18;3450.65;1;1;0;0;0;0;0;1;1;4;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5380;G127;E027
Malawi;2021;E0214;G107;L0105;2;3;0;0;0;55;Purple;NA;108;0;0;0;44.6;17;3375.7;1;1;0;0;0;0;0;1;2;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5381;G057;E027
Malawi;2021;E0214;G160;L0105;2;3;0;0;0;49;White;NA;102;0;0;0;26.2;20;1132.08;2;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;CSIRO Agriculture and Food;Public;5382;G094;E027
Malawi;2021;E0214;G006;L0105;2;3;0;0;0;49;Purple;NA;0;0;0;0;22.2;27;2869.44;1;1;0;0;0;0;0;1;1;5;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;Agricultural Research Council ARC;Public;5388;G003;E027
Malawi;2021;E0214;G073;L0105;2;3;0;0;0;49;White;NA;108;0;0;0;48.4;18;2935.21;1;1;0;0;0;0;0;1;1;3;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;CSIRO Agriculture and Food;Public;5389;G036;E027
Malawi;2021;E0214;G103;L0105;2;3;0;0;0;49;Purple;NA;0;0;0;0;41;21;568.01;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;SeedCo;Private;5390;G055;E027
Malawi;2021;E0214;G341;L0105;2;3;0;0;0;48;Purple;NA;102;0;0;0;60.6;17;3416.07;1;1;0;0;0;0;0;1;1;2;0;1;NA;NA;17/12/2021;13/04/2022;-13.403;33.629;1105;Rainfed;International Institute of Tropical Agriculture IITA;Public;5391;G152;E027
